duration,end,vei,repose,stratovolcano,caldera,dome,shield,submarine,complex,lava_cone,pyroclastic_cone,compound,maar,explosion_crater,fissure_vent,subduction,rift,intraplate,continental,ctcrust1,elevation,volume,eruptionssince1960,avgrepose,mafic,intermediate,felsic,summit_crater,h_bw,ellip,meanslope
1210.0,1,2,1322,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1785.0,2.5,23.0,840.9565217,1.0,1.0,0.0,0,0.155,1.31,18.5
466.0,1,2,3037,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1580.0,0.61,21.0,717.6666667,1.0,1.0,0.0,0,0.213,1.35,23.4
197.0,1,2,578,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,70.17,5960.0,7.2,7.0,11641.71429,0.0,1.0,0.0,0,0.085,1.81,13.9
534.0,1,2,6590,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.86,733.0,3.7,2.0,9117.5,1.0,1.0,1.0,0,0.109,1.52,13.5
24.0,1,2,177,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,33.0,2885.0,72.0,22.0,737.6818182,1.0,1.0,0.0,0,0.126,1.22,16.3
183.0,1,3,204,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.4,294.0,0.34,20.0,768.75,0.0,1.0,0.0,0,0.124,1.53,16.0
7739.0,0,2,1702,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,28.91,1855.0,5.4,8.0,515.5,0.0,1.0,0.0,0,0.177,1.37,20.2
1.0,1,2,239,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.32,796.0,6.2,11.0,415.1818182,0.0,1.0,0.0,0,0.127,2.12,17.2
20.0,1,1,114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
3.0,1,1,4211,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,36.33,1700.0,9.1,17.0,1091.0,1.0,1.0,0.0,0,0.217,1.51,20.0
1.0,1,1,1952,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.55,2334.0,43.0,34.0,575.2352941,1.0,1.0,0.0,0,0.164,1.28,15.0
7.0,1,1,15072,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.47,1124.0,7.5,1.0,15072.0,1.0,1.0,1.0,0,0.16,1.5,20.4
97.0,1,1,302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
1.0,1,1,1971,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.75,2769.0,22.3,3.0,5734.0,1.0,1.0,0.0,0,0.153,1.42,18.8
272.0,1,3,2270,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
16.0,1,1,111,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.32,796.0,6.2,11.0,415.1818182,0.0,1.0,0.0,0,0.127,2.12,17.2
118.0,1,0,2071,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,21.31,1018.0,1.6,5.0,4409.4,1.0,1.0,0.0,0,0.127,1.86,20.3
569.0,1,2,4477,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,3763.0,20.1,14.0,1044.285714,1.0,1.0,0.0,0,0.128,1.4,19.7
475.0,1,2,1743,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.22,1036.0,6.5,26.0,842.0384615,1.0,1.0,0.0,0,0.082,1.32,12.5
139.0,1,1,3944,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,3428.0,61.0,9.0,2206.222222,1.0,1.0,0.0,0,0.155,1.46,17.5
413.0,1,2,663,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.41,1745.0,6.0,29.0,4143.310345,1.0,1.0,0.0,0,0.184,1.37,18.4
154.0,1,2,1708,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,33.0,2885.0,72.0,22.0,737.6818182,1.0,1.0,0.0,0,0.126,1.22,16.3
93.0,1,2,2281,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.85,1703.0,30.9,8.0,2769.0,0.0,1.0,0.0,0,0.14,1.47,17.2
185.0,1,2,133,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.99,3800.0,46.3,24.0,952.0833333,0.0,1.0,0.0,0,0.18,1.2,18.5
1688.0,1,3,254,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.36,1797.0,30.3,29.0,415.4137931,1.0,1.0,0.0,0,0.196,1.24,21.4
53.0,1,1,317,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,35.0,2785.0,30.0,6.0,4828.666667,0.0,1.0,0.0,0,0.082,1.53,17.6
51.0,1,1,628,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.32,796.0,6.2,11.0,415.1818182,0.0,1.0,0.0,0,0.127,2.12,17.2
273.0,1,2,31885,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.29,1325.0,9.7,4.0,8649.75,1.0,1.0,0.0,1,0.137,1.35,16.2
478.0,1,0,48017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.84,1023.0,8.9,1.0,48017.0,1.0,1.0,0.0,0,0.081,1.39,11.4
1.0,1,2,957,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.86,1131.0,7.5,3.0,7034.333333,0.0,1.0,0.0,0,0.108,1.52,13.3
360.0,1,2,146,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.4,294.0,0.34,20.0,768.75,0.0,1.0,0.0,0,0.124,1.53,16.0
1.0,1,2,626,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.99,3800.0,46.3,24.0,952.0833333,0.0,1.0,0.0,0,0.18,1.2,18.5
8.0,1,1,2483,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,35.0,2785.0,30.0,6.0,4828.666667,0.0,1.0,0.0,0,0.082,1.53,17.6
2.0,1,1,1003,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.4,294.0,0.34,20.0,768.75,0.0,1.0,0.0,0,0.124,1.53,16.0
196.0,1,1,1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
4960.0,1,3,1220,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.0,3850.0,5.0,11.0,881.0909091,0.0,1.0,0.0,0,0.218,1.37,23.4
10.0,1,1,403,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
1.0,1,1,97,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,1366.0,8.6,2.0,7327.5,0.0,1.0,0.0,0,0.071,1.52,11.4
731.0,1,2,3424,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,31.29,1912.0,66.0,6.0,3074.166667,1.0,1.0,0.0,0,0.142,1.22,18.5
50.0,1,1,7155,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.41,1745.0,6.0,29.0,4143.310345,1.0,1.0,0.0,0,0.184,1.37,18.4
1.0,1,1,14558,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,1366.0,8.6,2.0,7327.5,0.0,1.0,0.0,0,0.071,1.52,11.4
113.0,1,1,165,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.32,796.0,6.2,11.0,415.1818182,0.0,1.0,0.0,0,0.127,2.12,17.2
259.0,1,1,289,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.36,1797.0,30.3,29.0,415.4137931,1.0,1.0,0.0,0,0.196,1.24,21.4
1.0,1,1,35110,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,28.96,1728.0,32.0,1.0,35110.0,0.0,1.0,0.0,0,0.07,1.5,13.2
62.0,1,1,2055,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.99,3800.0,46.3,24.0,952.0833333,0.0,1.0,0.0,0,0.18,1.2,18.5
1.0,1,2,1072,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31.0,2435.0,138.0,21.0,1429.619048,0.0,1.0,0.0,0,0.1,1.25,12.9
78.0,1,3,220,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
2819.0,1,3,152,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,45.65,5393.0,98.0,4.0,4510.75,1.0,1.0,0.0,1,0.146,1.22,16.2
8.0,1,1,19466,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.86,1131.0,7.5,3.0,7034.333333,0.0,1.0,0.0,0,0.108,1.52,13.3
82.0,1,2,359,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,26.0,1483.0,55.0,2.0,36397.0,0.0,1.0,0.0,0,0.078,1.58,13.2
39.0,1,1,678,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.36,1797.0,30.3,29.0,415.4137931,1.0,1.0,0.0,0,0.196,1.24,21.4
166.0,1,1,116995,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,1791.0,25.9,1.0,116995.0,0.0,1.0,0.0,0,0.084,1.63,17.2
2.0,1,1,335,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.4,294.0,0.34,20.0,768.75,0.0,1.0,0.0,0,0.124,1.53,16.0
1.0,1,1,245,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.75,3260.0,98.0,26.0,791.3076923,1.0,1.0,0.0,1,0.122,1.23,17.9
1.0,1,1,11550,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.42,2455.0,1.51,2.0,9982.0,0.0,1.0,0.0,0,0.172,1.8,26.0
303.0,1,3,1041,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
289.0,1,2,17477,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,45.65,5393.0,98.0,4.0,4510.75,1.0,1.0,0.0,1,0.146,1.22,16.2
168.0,1,2,1146,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,20.7,354.0,1.07,9.0,7194.888889,1.0,1.0,0.0,1,0.102,1.28,19.9
63.0,1,2,2455,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.82,1535.0,19.8,13.0,2238.230769,0.0,1.0,0.0,0,0.133,1.59,17.4
1.0,1,1,7301,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.0,3142.0,80.0,7.0,4000.428571,0.0,1.0,0.0,1,0.135,1.3,15.9
13.0,1,2,2449,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.22,1036.0,6.5,26.0,842.0384615,1.0,1.0,0.0,0,0.082,1.32,12.5
1.0,1,1,1009,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.0,3850.0,5.0,11.0,881.0909091,0.0,1.0,0.0,0,0.218,1.37,23.4
1.0,1,1,469,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.75,3260.0,98.0,26.0,791.3076923,1.0,1.0,0.0,1,0.122,1.23,17.9
2588.0,1,3,247,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
172.0,1,3,10161,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.9,3726.0,263.0,7.0,3168.857143,1.0,1.0,0.0,1,0.096,1.26,16.8
59.0,1,1,443,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.55,2334.0,43.0,34.0,575.2352941,1.0,1.0,0.0,0,0.164,1.28,15.0
1.0,1,1,186,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.75,2769.0,22.3,3.0,5734.0,1.0,1.0,0.0,0,0.153,1.42,18.8
273.0,1,2,240,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.84,1715.0,34.3,15.0,1917.066667,0.0,1.0,0.0,0,0.156,1.33,14.9
23.0,1,1,6515,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,22.07,1280.0,96.0,4.0,3404.25,1.0,1.0,0.0,1,0.055,1.43,9.3
5.0,1,2,3681,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,21.31,1018.0,1.6,5.0,4409.4,1.0,1.0,0.0,0,0.127,1.86,20.3
10.0,1,2,441,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31.0,2435.0,138.0,21.0,1429.619048,0.0,1.0,0.0,0,0.1,1.25,12.9
72.0,1,1,126,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
30.0,1,1,15045,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.75,2769.0,22.3,3.0,5734.0,1.0,1.0,0.0,0,0.153,1.42,18.8
31.0,1,1,579,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.31,1659.0,14.0,8.0,1797.125,1.0,1.0,0.0,0,0.177,1.4,16.9
16.0,1,2,1106,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.84,1715.0,34.3,15.0,1917.066667,0.0,1.0,0.0,0,0.156,1.33,14.9
151.0,1,1,109,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,1486.0,123.0,3.0,65924.0,0.0,1.0,0.0,1,0.046,1.3,13.8
1.0,1,1,49,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
62.0,1,2,3041,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
392.0,1,0,15228,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.0,1050.0,38.0,1.0,15228.0,1.0,1.0,1.0,0,0.08,1.64,10.6
20.0,1,2,1123,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.55,2334.0,43.0,34.0,575.2352941,1.0,1.0,0.0,0,0.164,1.28,15.0
28.0,1,1,404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
114.0,1,1,311,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,1486.0,123.0,3.0,65924.0,0.0,1.0,0.0,1,0.046,1.3,13.8
1.0,1,2,154,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31.0,2435.0,138.0,21.0,1429.619048,0.0,1.0,0.0,0,0.1,1.25,12.9
28.0,1,1,209,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
3926.0,1,2,522,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2910.0,17.6,11.0,848.6363636,0.0,1.0,0.0,0,0.195,1.27,20.9
1.0,1,1,328,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31.0,2435.0,138.0,21.0,1429.619048,0.0,1.0,0.0,0,0.1,1.25,12.9
473.0,1,2,796,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
141.0,1,1,4671,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,30.0,1700.0,104.0,8.0,2635.375,1.0,1.0,0.0,0,0.068,1.59,11.5
13.0,1,1,126,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.31,1659.0,14.0,8.0,1797.125,1.0,1.0,0.0,0,0.177,1.4,16.9
64.0,1,2,268,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.75,3260.0,98.0,26.0,791.3076923,1.0,1.0,0.0,1,0.122,1.23,17.9
2.0,1,0,437,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
10.0,1,1,300,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
914.0,1,2,716,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.36,1797.0,30.3,29.0,415.4137931,1.0,1.0,0.0,0,0.196,1.24,21.4
1958.0,1,2,759,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1785.0,2.5,23.0,840.9565217,1.0,1.0,0.0,0,0.155,1.31,18.5
245.0,1,3,1111,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1580.0,0.61,21.0,717.6666667,1.0,1.0,0.0,0,0.213,1.35,23.4
4.0,1,0,4035,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,37.92,3067.0,21.3,4.0,4190.0,1.0,1.0,1.0,0,0.131,1.54,20.8
601.0,1,1,329,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.85,1703.0,30.9,8.0,2769.0,0.0,1.0,0.0,0,0.14,1.47,17.2
54.0,1,1,1314,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.31,1659.0,14.0,8.0,1797.125,1.0,1.0,0.0,0,0.177,1.4,16.9
154.0,1,6,197338,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,1486.0,123.0,3.0,65924.0,0.0,1.0,0.0,1,0.046,1.3,13.8
214.0,1,2,58089,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,20.7,354.0,1.07,9.0,7194.888889,1.0,1.0,0.0,1,0.102,1.28,19.9
230.0,1,2,1338,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.0,3850.0,5.0,11.0,881.0909091,0.0,1.0,0.0,0,0.218,1.37,23.4
1.0,1,2,428,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31.0,2435.0,138.0,21.0,1429.619048,0.0,1.0,0.0,0,0.1,1.25,12.9
1553.0,1,1,72435,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,26.0,1483.0,55.0,2.0,36397.0,0.0,1.0,0.0,0,0.078,1.58,13.2
1.0,1,2,981,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.25,758.0,19.4,13.0,682.3846154,1.0,1.0,0.0,0,0.071,1.39,9.6
1.0,1,2,2660,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,30.72,2568.0,16.5,13.0,1647.615385,0.0,1.0,0.0,0,0.132,1.34,18.2
84.0,1,0,142,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
3034.0,1,3,589,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,70.17,5960.0,7.2,7.0,11641.71429,0.0,1.0,0.0,0,0.085,1.81,13.9
2.0,1,3,770,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.84,1715.0,34.3,15.0,1917.066667,0.0,1.0,0.0,0,0.156,1.33,14.9
2282.0,1,2,121,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.32,796.0,6.2,11.0,415.1818182,0.0,1.0,0.0,0,0.127,2.12,17.2
32.0,1,4,8097,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,1731.0,32.0,6.0,3766.166667,1.0,1.0,0.0,0,0.074,1.43,12.9
140.0,1,1,6952,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.85,1703.0,30.9,8.0,2769.0,0.0,1.0,0.0,0,0.14,1.47,17.2
111.0,1,0,385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
335.0,1,2,172,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.75,3260.0,98.0,26.0,791.3076923,1.0,1.0,0.0,1,0.122,1.23,17.9
20.0,1,1,109,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
3710.0,1,3,300,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,32.0,2569.0,6.0,11.0,2896.909091,1.0,1.0,1.0,0,0.152,1.53,18.9
890.0,1,3,68,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
50.0,1,2,480,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31.0,2435.0,138.0,21.0,1429.619048,0.0,1.0,0.0,0,0.1,1.25,12.9
29.0,1,2,73,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
1.0,1,1,197,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.36,1797.0,30.3,29.0,415.4137931,1.0,1.0,0.0,0,0.196,1.24,21.4
82.0,1,1,118,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
2.0,1,2,1433,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1785.0,2.5,23.0,840.9565217,1.0,1.0,0.0,0,0.155,1.31,18.5
350.0,1,2,1136,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.55,2334.0,43.0,34.0,575.2352941,1.0,1.0,0.0,0,0.164,1.28,15.0
88.0,1,1,197,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
272.0,1,1,505,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
8.0,1,3,35823,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.84,1357.0,29.3,1.0,35823.0,1.0,1.0,0.0,1,0.13,1.25,15.5
2.0,1,1,5444,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,3428.0,61.0,9.0,2206.222222,1.0,1.0,0.0,0,0.155,1.46,17.5
117.0,1,1,554,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,70.17,5960.0,7.2,7.0,11641.71429,0.0,1.0,0.0,0,0.085,1.81,13.9
12.0,1,1,355,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31.0,2435.0,138.0,21.0,1429.619048,0.0,1.0,0.0,0,0.1,1.25,12.9
11.0,1,1,344,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1580.0,0.61,21.0,717.6666667,1.0,1.0,0.0,0,0.213,1.35,23.4
67.0,1,1,203,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
18.0,1,2,1697,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.82,1535.0,19.8,13.0,2238.230769,0.0,1.0,0.0,0,0.133,1.59,17.4
34.0,1,2,1645,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.84,1715.0,34.3,15.0,1917.066667,0.0,1.0,0.0,0,0.156,1.33,14.9
701.0,1,2,214,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.32,796.0,6.2,11.0,415.1818182,0.0,1.0,0.0,0,0.127,2.12,17.2
1.0,1,1,2085,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.22,1036.0,6.5,26.0,842.0384615,1.0,1.0,0.0,0,0.082,1.32,12.5
73.0,1,2,333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.25,758.0,19.4,13.0,682.3846154,1.0,1.0,0.0,0,0.071,1.39,9.6
1.0,1,2,312,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.31,1659.0,14.0,8.0,1797.125,1.0,1.0,0.0,0,0.177,1.4,16.9
7.0,1,1,561,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
1.0,1,1,543,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.0,3850.0,5.0,11.0,881.0909091,0.0,1.0,0.0,0,0.218,1.37,23.4
805.0,1,1,442,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.75,3260.0,98.0,26.0,791.3076923,1.0,1.0,0.0,1,0.122,1.23,17.9
14.0,1,1,2088,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.29,1635.0,16.9,3.0,6624.333333,0.0,1.0,0.0,0,0.138,1.32,14.5
95.0,1,1,224,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31.0,2435.0,138.0,21.0,1429.619048,0.0,1.0,0.0,0,0.1,1.25,12.9
70.0,1,2,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
2767.0,1,2,791,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,33.0,2885.0,72.0,22.0,737.6818182,1.0,1.0,0.0,0,0.126,1.22,16.3
43.0,1,1,2707,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,3763.0,20.1,14.0,1044.285714,1.0,1.0,0.0,0,0.128,1.4,19.7
34.0,1,3,4531,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.25,758.0,19.4,13.0,682.3846154,1.0,1.0,0.0,0,0.071,1.39,9.6
123.0,1,2,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
1407.0,1,2,573,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2910.0,17.6,11.0,848.6363636,0.0,1.0,0.0,0,0.195,1.27,20.9
10.0,1,1,5847,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.0,2145.0,7.8,2.0,12624.0,0.0,1.0,0.0,0,0.106,1.73,16.8
77.0,1,2,178,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31.0,2435.0,138.0,21.0,1429.619048,0.0,1.0,0.0,0,0.1,1.25,12.9
181.0,1,1,775,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.31,1659.0,14.0,8.0,1797.125,1.0,1.0,0.0,0,0.177,1.4,16.9
418.0,1,2,2089,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1580.0,0.61,21.0,717.6666667,1.0,1.0,0.0,0,0.213,1.35,23.4
230.0,1,2,75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
